PSGC,REGION,PROVINCE_FIRE_DISTRICT,CONGRESSIONAL_DISTRICT,CITY_MUNICIPALITY,YEAR,INCIDENTS,INJURIES,DEATHS,ESTIMATED_DAMAGES
41017000,4A,BATANGAS,3RD,MALVAR,2013,6,2,2,111500.0
41017000,4A,BATANGAS,3RD,MALVAR,2014,9,0,0,568000.0
41017000,4A,BATANGAS,3RD,MALVAR,2015,7,1,0,812000.0
41017000,4A,BATANGAS,3RD,MALVAR,2016,10,0,0,2210500.0
41018000,4A,BATANGAS,3RD,MATAAS NA KAHOY,2012,0,0,0,0.0
41018000,4A,BATANGAS,3RD,MATAAS NA KAHOY,2013,1,0,0,40000.0
41018000,4A,BATANGAS,3RD,MATAAS NA KAHOY,2014,1,0,0,200000.0
41018000,4A,BATANGAS,3RD,MATAAS NA KAHOY,2015,3,0,0,500000.0
41018000,4A,BATANGAS,3RD,MATAAS NA KAHOY,2016,0,0,0,0.0
41019000,4A,BATANGAS,1ST,NASUGBU,2012,3,0,0,303000.0
41019000,4A,BATANGAS,1ST,NASUGBU,2013,7,0,0,10900200.0
41019000,4A,BATANGAS,1ST,NASUGBU,2014,5,0,0,4600000.0
41019000,4A,BATANGAS,1ST,NASUGBU,2015,5,0,1,575000.0
41019000,4A,BATANGAS,1ST,NASUGBU,2016,5,0,1,1020000.0
41020000,4A,BATANGAS,4TH,PADRE GARCIA,2012,2,0,0,1650000.0
41020000,4A,BATANGAS,4TH,PADRE GARCIA,2013,3,0,0,506000.0
41020000,4A,BATANGAS,4TH,PADRE GARCIA,2014,2,0,0,1765362.65
41020000,4A,BATANGAS,4TH,PADRE GARCIA,2015,4,0,0,212000.0
41020000,4A,BATANGAS,4TH,PADRE GARCIA,2016,5,0,0,40000.0
41021000,4A,BATANGAS,4TH,ROSARIO,2012,7,0,0,1125000.0
41021000,4A,BATANGAS,4TH,ROSARIO,2013,1,0,0,300000.0
41021000,4A,BATANGAS,4TH,ROSARIO,2014,5,0,0,3057500.0
41021000,4A,BATANGAS,4TH,ROSARIO,2015,13,0,2,1871000.0
41021000,4A,BATANGAS,4TH,ROSARIO,2016,5,0,0,1369000.0
41022000,4A,BATANGAS,4TH,SAN JOSE,2012,0,0,0,0.0
41022000,4A,BATANGAS,4TH,SAN JOSE,2013,2,0,0,1500000.0
41022000,4A,BATANGAS,4TH,SAN JOSE,2014,20,2,0,1039500.0
41022000,4A,BATANGAS,4TH,SAN JOSE,2015,12,0,0,1083000.0
41022000,4A,BATANGAS,4TH,SAN JOSE,2016,6,0,0,5068000.0
41023000,4A,BATANGAS,4TH,SAN JUAN,2012,5,0,0,645000.0
41023000,4A,BATANGAS,4TH,SAN JUAN,2013,3,0,0,900000.0
41023000,4A,BATANGAS,4TH,SAN JUAN,2014,5,0,0,1245000.0
41023000,4A,BATANGAS,4TH,SAN JUAN,2015,9,0,0,2572000.0
41023000,4A,BATANGAS,4TH,SAN JUAN,2016,10,0,0,1339750.0
41024000,4A,BATANGAS,2ND,SAN LUIS,2012,0,0,0,0.0
41024000,4A,BATANGAS,2ND,SAN LUIS,2013,2,0,0,2080000.0
41024000,4A,BATANGAS,2ND,SAN LUIS,2014,1,0,0,9000.0
41024000,4A,BATANGAS,2ND,SAN LUIS,2015,0,0,0,0.0
41024000,4A,BATANGAS,2ND,SAN LUIS,2016,3,0,0,409500.0
41025000,4A,BATANGAS,3RD,SAN NICOLAS,2012,0,0,0,0.0
41025000,4A,BATANGAS,3RD,SAN NICOLAS,2013,0,0,0,0.0
41025000,4A,BATANGAS,3RD,SAN NICOLAS,2014,3,0,0,2000000.0
41025000,4A,BATANGAS,3RD,SAN NICOLAS,2015,1,0,0,0.0
41025000,4A,BATANGAS,3RD,SAN NICOLAS,2016,1,0,0,150000.0
41026000,4A,BATANGAS,2ND,SAN PASCUAL,2012,2,0,0,110000.0
41026000,4A,BATANGAS,2ND,SAN PASCUAL,2013,4,0,2,5000000.0
41026000,4A,BATANGAS,2ND,SAN PASCUAL,2014,2,0,0,1550000.0
41026000,4A,BATANGAS,2ND,SAN PASCUAL,2015,2,1,0,470000.0
41026000,4A,BATANGAS,2ND,SAN PASCUAL,2016,0,0,0,0.0
41027000,4A,BATANGAS,3RD,SANTA TERESITA,2012,0,0,0,0.0
41027000,4A,BATANGAS,3RD,SANTA TERESITA,2013,1,0,0,200000.0
41027000,4A,BATANGAS,3RD,SANTA TERESITA,2014,1,0,0,7000.0
41027000,4A,BATANGAS,3RD,SANTA TERESITA,2015,1,0,0,240000.0
41027000,4A,BATANGAS,3RD,SANTA TERESITA,2016,0,0,0,0.0
41028000,4A,BATANGAS,3RD,SANTO TOMAS,2012,7,0,0,2253000.0
41028000,4A,BATANGAS,3RD,SANTO TOMAS,2013,14,0,0,8101000.0
41028000,4A,BATANGAS,3RD,SANTO TOMAS,2014,23,0,0,720000.0
41028000,4A,BATANGAS,3RD,SANTO TOMAS,2016,13,0,1,10654000.0
41029000,4A,BATANGAS,1ST,TAAL,2012,0,0,0,0.0
41029000,4A,BATANGAS,1ST,TAAL,2013,2,0,0,50000.0
41029000,4A,BATANGAS,1ST,TAAL,2014,6,0,0,1556000.0
41029000,4A,BATANGAS,1ST,TAAL,2016,3,0,0,340000.0
41030000,4A,BATANGAS,3RD,TALISAY,2012,2,0,0,2010000.0
41030000,4A,BATANGAS,3RD,TALISAY,2013,5,0,0,1610000.0
41030000,4A,BATANGAS,3RD,TALISAY,2014,3,0,0,2000.0
41030000,4A,BATANGAS,3RD,TALISAY,2015,8,0,0,200000.0
41030000,4A,BATANGAS,3RD,TALISAY,2016,3,0,0,1009000.0
41031000,4A,BATANGAS,3RD,TANAUAN CITY,2012,7,0,0,121000.0
41031000,4A,BATANGAS,3RD,TANAUAN CITY,2013,9,0,0,835000.0
41031000,4A,BATANGAS,3RD,TANAUAN CITY,2014,33,1,0,120000.0
41031000,4A,BATANGAS,3RD,TANAUAN CITY,2015,44,0,0,1802000.0
41031000,4A,BATANGAS,3RD,TANAUAN CITY,2016,26,1,0,3250000.0
41032000,4A,BATANGAS,4TH,TAYSAN,2012,3,0,0,250000.0
41032000,4A,BATANGAS,4TH,TAYSAN,2013,3,0,0,450000.0
41032000,4A,BATANGAS,4TH,TAYSAN,2014,1,0,0,200000.0
41032000,4A,BATANGAS,4TH,TAYSAN,2015,0,0,0,0.0
41032000,4A,BATANGAS,4TH,TAYSAN,2016,2,0,0,2000000.0
41033000,4A,BATANGAS,2ND,TINGLOY,2012,0,0,0,0.0
41033000,4A,BATANGAS,2ND,TINGLOY,2013,0,0,0,0.0
41033000,4A,BATANGAS,2ND,TINGLOY,2014,0,0,0,0.0
41033000,4A,BATANGAS,2ND,TINGLOY,2015,0,0,0,0.0
41033000,4A,BATANGAS,2ND,TINGLOY,2016,0,0,0,0.0
41034000,4A,BATANGAS,1ST,TUY,2012,0,0,0,0.0
41034000,4A,BATANGAS,1ST,TUY,2013,0,0,0,0.0
41034000,4A,BATANGAS,1ST,TUY,2014,0,0,0,0.0
41034000,4A,BATANGAS,1ST,TUY,2015,1,0,0,50000.0
41034000,4A,BATANGAS,1ST,TUY,2016,0,0,0,0.0
42101000,4A,CAVITE,7TH,ALFONSO,2012,3,0,0,130000.0
42101000,4A,CAVITE,7TH,ALFONSO,2013,8,0,0,440000.0
42101000,4A,CAVITE,7TH,ALFONSO,2014,7,0,0,150000.0
42101000,4A,CAVITE,7TH,ALFONSO,2015,6,1,0,1730000.0
42101000,4A,CAVITE,7TH,ALFONSO,2016,6,0,0,711000.0
42102000,4A,CAVITE,6TH,AMADEO,2012,2,0,0,40000.0
42102000,4A,CAVITE,6TH,AMADEO,2013,3,0,0,355000.0
42102000,4A,CAVITE,6TH,AMADEO,2014,8,1,0,295500.0
42102000,4A,CAVITE,6TH,AMADEO,2015,2,0,0,0.0
42102000,4A,CAVITE,6TH,AMADEO,2016,1,0,0,15000.0
42103000,4A,CAVITE,2ND,BACOOR CITY,2012,26,1,0,7303000.0
42103000,4A,CAVITE,2ND,BACOOR CITY,2013,30,1,3,6549000.0
42103000,4A,CAVITE,2ND,BACOOR CITY,2014,28,0,0,7605000.0
42103000,4A,CAVITE,2ND,BACOOR CITY,2015,41,4,3,4962000.0
42103000,4A,CAVITE,2ND,BACOOR CITY,2016,51,1,1,3851500.0
42104000,4A,CAVITE,5TH,CARMONA,2012,2,0,0,405000.0
42104000,4A,CAVITE,5TH,CARMONA,2013,15,1,1,2069000.0
42104000,4A,CAVITE,5TH,CARMONA,2014,4,0,0,2612000.0
42104000,4A,CAVITE,5TH,CARMONA,2015,22,0,0,3768000.0
42104000,4A,CAVITE,5TH,CARMONA,2016,51,0,0,15952000.0
42105000,4A,CAVITE,1ST,CAVITE CITY,2012,9,1,1,2553000.0
42105000,4A,CAVITE,1ST,CAVITE CITY,2014,23,0,0,741000.0
42105000,4A,CAVITE,1ST,CAVITE CITY,2015,46,2,2,3792900.0
42105000,4A,CAVITE,1ST,CAVITE CITY,2016,15,4,0,4428000.0
42106000,4A,CAVITE,4TH,DASMARIãAS CITY,2012,14,1,0,32600000.0
42106000,4A,CAVITE,4TH,DASMARIãAS CITY,2013,29,4,0,19994000.0
42106000,4A,CAVITE,4TH,DASMARIãAS CITY,2014,59,4,0,33907000.0
42106000,4A,CAVITE,4TH,DASMARIãAS CITY,2015,68,1,0,4243000.0
42106000,4A,CAVITE,4TH,DASMARIãAS CITY,2016,114,3,1,13068750.0
42107000,4A,CAVITE,7TH,GENERAL EMILIO AGUINALDO,2012,1,0,0,80000.0
42107000,4A,CAVITE,7TH,GENERAL EMILIO AGUINALDO,2013,0,0,0,0.0
42107000,4A,CAVITE,7TH,GENERAL EMILIO AGUINALDO,2014,0,0,0,0.0
42107000,4A,CAVITE,7TH,GENERAL EMILIO AGUINALDO,2015,1,0,0,50000.0
42107000,4A,CAVITE,7TH,GENERAL EMILIO AGUINALDO,2016,2,0,0,0.0
42123000,4A,CAVITE,5TH,GENERAL MARIANO ALVAREZ,2012,5,0,0,3350000.0
42123000,4A,CAVITE,5TH,GENERAL MARIANO ALVAREZ,2013,4,0,0,235000.0
42123000,4A,CAVITE,5TH,GENERAL MARIANO ALVAREZ,2014,17,0,0,5266000.0
42123000,4A,CAVITE,5TH,GENERAL MARIANO ALVAREZ,2015,9,1,0,1453200.0
42123000,4A,CAVITE,5TH,GENERAL MARIANO ALVAREZ,2016,26,0,0,1039000.0
42108000,4A,CAVITE,6TH,GENERAL TRIAS CITY,2012,4,0,0,291000.0
42108000,4A,CAVITE,6TH,GENERAL TRIAS CITY,2013,24,2,0,4588000.0
42108000,4A,CAVITE,6TH,GENERAL TRIAS CITY,2014,2,0,0,15500.0
42108000,4A,CAVITE,6TH,GENERAL TRIAS CITY,2015,50,0,0,22505500.0
42108000,4A,CAVITE,6TH,GENERAL TRIAS CITY,2016,48,0,0,135000.0
42109000,4A,CAVITE,3RD,IMUS CITY (CAPITAL),2012,17,0,0,2110000.0
42109000,4A,CAVITE,3RD,IMUS CITY (CAPITAL),2013,29,4,1,6800000.0
42109000,4A,CAVITE,3RD,IMUS CITY (CAPITAL),2014,41,3,0,11093500.0
42109000,4A,CAVITE,3RD,IMUS CITY (CAPITAL),2015,27,3,0,3910300.0
42109000,4A,CAVITE,3RD,IMUS CITY (CAPITAL),2016,27,0,0,966360.0
42110000,4A,CAVITE,7TH,INDANG,2012,4,0,0,2810000.0
42110000,4A,CAVITE,7TH,INDANG,2013,3,0,0,1010000.0
42110000,4A,CAVITE,7TH,INDANG,2014,7,0,0,218000.0
42110000,4A,CAVITE,7TH,INDANG,2015,3,0,0,28000.0
42110000,4A,CAVITE,7TH,INDANG,2016,4,0,0,901950.0
42111000,4A,CAVITE,1ST,KAWIT,2012,8,0,0,9643000.0
42111000,4A,CAVITE,1ST,KAWIT,2013,12,0,0,528000.0
42111000,4A,CAVITE,1ST,KAWIT,2014,17,0,0,2585000.0
42111000,4A,CAVITE,1ST,KAWIT,2015,18,1,0,463000.0
42111000,4A,CAVITE,1ST,KAWIT,2016,11,1,0,7100000.0
42112000,4A,CAVITE,7TH,MAGALLANES,2012,0,0,0,0.0
42112000,4A,CAVITE,7TH,MAGALLANES,2013,0,0,0,0.0
42112000,4A,CAVITE,7TH,MAGALLANES,2014,1,0,0,0.0
42112000,4A,CAVITE,7TH,MAGALLANES,2015,1,0,0,0.0
42112000,4A,CAVITE,7TH,MAGALLANES,2016,3,0,0,5000.0
42113000,4A,CAVITE,7TH,MARAGONDON,2012,1,0,0,100000.0
42113000,4A,CAVITE,7TH,MARAGONDON,2013,1,0,0,0.0
42113000,4A,CAVITE,7TH,MARAGONDON,2014,2,0,0,0.0
42113000,4A,CAVITE,7TH,MARAGONDON,2015,0,0,0,0.0
42113000,4A,CAVITE,7TH,MARAGONDON,2016,2,0,0,5000.0
42114000,4A,CAVITE,7TH,MENDEZ,2012,1,0,0,20000.0
42114000,4A,CAVITE,7TH,MENDEZ,2013,4,0,0,32000.0
42114000,4A,CAVITE,7TH,MENDEZ,2014,4,0,0,9000.0
42114000,4A,CAVITE,7TH,MENDEZ,2015,9,2,1,1603000.0
42114000,4A,CAVITE,7TH,MENDEZ,2016,9,0,0,337000.0
42115000,4A,CAVITE,7TH,NAIC,2012,2,0,0,1009500.0
42115000,4A,CAVITE,7TH,NAIC,2013,13,0,0,749000.0
42115000,4A,CAVITE,7TH,NAIC,2014,11,0,0,2049000.0
42115000,4A,CAVITE,7TH,NAIC,2016,6,0,0,127500.0
42116000,4A,CAVITE,1ST,NOVELETA,2012,0,0,0,0.0
42116000,4A,CAVITE,1ST,NOVELETA,2013,12,0,0,503000.0
42116000,4A,CAVITE,1ST,NOVELETA,2014,18,0,0,415000.0
42116000,4A,CAVITE,1ST,NOVELETA,2015,26,0,0,296500.0
42116000,4A,CAVITE,1ST,NOVELETA,2016,13,0,0,1073000.0
42117000,4A,CAVITE,1ST,ROSARIO,2012,4,0,0,17015000.0
42117000,4A,CAVITE,1ST,ROSARIO,2013,15,0,0,3487760.0
42117000,4A,CAVITE,1ST,ROSARIO,2014,11,0,0,910000.0
42117000,4A,CAVITE,1ST,ROSARIO,2015,7,2,0,139000.0
42117000,4A,CAVITE,1ST,ROSARIO,2016,21,3,0,15561300.0
42118000,4A,CAVITE,5TH,SILANG,2012,4,0,0,1510000.0
42118000,4A,CAVITE,5TH,SILANG,2013,6,0,0,40000.0
42118000,4A,CAVITE,5TH,SILANG,2014,25,1,0,1810000.0
42118000,4A,CAVITE,5TH,SILANG,2015,33,0,0,1332000.0
42118000,4A,CAVITE,5TH,SILANG,2016,16,1,0,2261000.0
42119000,4A,CAVITE,7TH,TAGAYTAY CITY,2012,9,0,0,1025000.0
42119000,4A,CAVITE,7TH,TAGAYTAY CITY,2013,7,0,0,810000.0
42119000,4A,CAVITE,7TH,TAGAYTAY CITY,2014,10,0,0,1910000.0
42119000,4A,CAVITE,7TH,TAGAYTAY CITY,2015,18,0,0,969500.0
42120000,4A,CAVITE,6TH,TANZA,2012,1,0,0,300000.0
42120000,4A,CAVITE,6TH,TANZA,2013,12,0,0,1009000.0
42120000,4A,CAVITE,6TH,TANZA,2014,13,2,0,726000.0
42120000,4A,CAVITE,6TH,TANZA,2015,37,0,0,2312000.0
42120000,4A,CAVITE,6TH,TANZA,2016,11,0,1,1564000.0
42121000,4A,CAVITE,7TH,TERNATE,2012,0,0,0,0.0
42121000,4A,CAVITE,7TH,TERNATE,2013,0,0,0,0.0
42121000,4A,CAVITE,7TH,TERNATE,2014,0,0,0,0.0
42121000,4A,CAVITE,7TH,TERNATE,2015,3,0,0,2500.0
42121000,4A,CAVITE,7TH,TERNATE,2016,1,0,0,1500000.0
42122000,4A,CAVITE,6TH,TRECE MARTIRES CITY,2012,6,0,0,111000.0
42122000,4A,CAVITE,6TH,TRECE MARTIRES CITY,2013,16,0,0,2733000.0
42122000,4A,CAVITE,6TH,TRECE MARTIRES CITY,2014,31,0,0,337500.0
42122000,4A,CAVITE,6TH,TRECE MARTIRES CITY,2015,29,0,0,88500.0
42122000,4A,CAVITE,6TH,TRECE MARTIRES CITY,2016,38,0,0,185000.0
43401000,4A,LAGUNA,3RD,ALAMINOS,2012,1,0,0,480000.0
43401000,4A,LAGUNA,3RD,ALAMINOS,2013,1,0,0,800000.0
43401000,4A,LAGUNA,3RD,ALAMINOS,2014,3,0,0,1235000.0
43401000,4A,LAGUNA,3RD,ALAMINOS,2015,3,1,0,160000.0
43401000,4A,LAGUNA,3RD,ALAMINOS,2016,0,0,0,0.0
43402000,4A,LAGUNA,2ND,BAY,2012,2,0,0,4500000.0
43402000,4A,LAGUNA,2ND,BAY,2013,5,0,0,2600000.0
43402000,4A,LAGUNA,2ND,BAY,2014,0,0,0,0.0
43402000,4A,LAGUNA,2ND,BAY,2015,2,0,0,1050000.0
43402000,4A,LAGUNA,2ND,BAY,2016,4,1,0,177000.0
43403000,4A,LAGUNA,1ST,BIãAN CITY,2012,13,1,1,6145000.0
43403000,4A,LAGUNA,1ST,BIãAN CITY,2013,54,1,0,9640050.0
43403000,4A,LAGUNA,1ST,BIãAN CITY,2014,113,5,0,4577250.0
43403000,4A,LAGUNA,1ST,BIãAN CITY,2015,106,3,2,36811150.0
43403000,4A,LAGUNA,1ST,BIãAN CITY,2016,53,4,0,3471000.0
43404000,4A,LAGUNA,2ND,CABUYAO CITY,2012,10,1,0,1806000.0
43404000,4A,LAGUNA,2ND,CABUYAO CITY,2013,52,1,1,8166000.0
43404000,4A,LAGUNA,2ND,CABUYAO CITY,2016,17,1,1,1905000.0
43405000,4A,LAGUNA,2ND,CALAMBA CITY,2012,14,0,0,3057000.0
43405000,4A,LAGUNA,2ND,CALAMBA CITY,2013,75,0,0,4147000.0
43406000,4A,LAGUNA,3RD,CALAUAN,2012,2,0,0,285000.0
43406000,4A,LAGUNA,3RD,CALAUAN,2013,3,0,0,145000.0
43406000,4A,LAGUNA,3RD,CALAUAN,2014,6,0,0,4416000.0
43406000,4A,LAGUNA,3RD,CALAUAN,2015,5,2,0,1609500.0
43406000,4A,LAGUNA,3RD,CALAUAN,2016,2,0,0,359500.0
43407000,4A,LAGUNA,4TH,CAVINTI,2012,0,0,0,0.0
43407000,4A,LAGUNA,4TH,CAVINTI,2013,0,0,0,0.0
43407000,4A,LAGUNA,4TH,CAVINTI,2014,1,0,0,0.0
43407000,4A,LAGUNA,4TH,CAVINTI,2015,0,0,0,0.0
43407000,4A,LAGUNA,4TH,CAVINTI,2016,0,0,0,0.0
43408000,4A,LAGUNA,4TH,FAMY,2012,1,0,0,10000.0
43408000,4A,LAGUNA,4TH,FAMY,2013,1,0,0,0.0
43408000,4A,LAGUNA,4TH,FAMY,2014,0,0,0,0.0
43408000,4A,LAGUNA,4TH,FAMY,2015,0,0,0,0.0
43408000,4A,LAGUNA,4TH,FAMY,2016,0,0,0,0.0
43409000,4A,LAGUNA,4TH,KALAYAAN,2012,1,0,0,150000.0
43409000,4A,LAGUNA,4TH,KALAYAAN,2013,2,0,0,0.0
43409000,4A,LAGUNA,4TH,KALAYAAN,2014,2,0,0,0.0
43409000,4A,LAGUNA,4TH,KALAYAAN,2015,1,11,0,0.0
43409000,4A,LAGUNA,4TH,KALAYAAN,2016,2,0,0,0.0
43410000,4A,LAGUNA,3RD,LILIW,2012,2,0,0,200000.0
43410000,4A,LAGUNA,3RD,LILIW,2013,2,0,0,0.0
43410000,4A,LAGUNA,3RD,LILIW,2014,5,0,0,1545300.0
43410000,4A,LAGUNA,3RD,LILIW,2015,2,1,0,350000.0
43410000,4A,LAGUNA,3RD,LILIW,2016,0,0,0,0.0
43411000,4A,LAGUNA,2ND,LOS BAãOS,2012,2,0,0,200000.0
43411000,4A,LAGUNA,2ND,LOS BAãOS,2013,20,0,0,2967500.0
43411000,4A,LAGUNA,2ND,LOS BAãOS,2014,6,0,0,375000.0
43411000,4A,LAGUNA,2ND,LOS BAãOS,2015,8,1,2,271000.0
43411000,4A,LAGUNA,2ND,LOS BAãOS,2016,7,2,0,72000.0
43412000,4A,LAGUNA,4TH,LUISIANA,2012,1,0,0,100000.0
43412000,4A,LAGUNA,4TH,LUISIANA,2013,0,0,0,0.0
43412000,4A,LAGUNA,4TH,LUISIANA,2014,0,0,0,0.0
43412000,4A,LAGUNA,4TH,LUISIANA,2015,1,0,0,50000.0
43412000,4A,LAGUNA,4TH,LUISIANA,2016,0,0,0,0.0
43413000,4A,LAGUNA,4TH,LUMBAN,2012,0,0,0,0.0
43413000,4A,LAGUNA,4TH,LUMBAN,2013,6,0,0,3600000.0
43413000,4A,LAGUNA,4TH,LUMBAN,2014,1,0,0,0.0
43413000,4A,LAGUNA,4TH,LUMBAN,2015,2,0,0,545000.0
43413000,4A,LAGUNA,4TH,LUMBAN,2016,4,0,0,3750000.0
43414000,4A,LAGUNA,4TH,MABITAC,2012,3,0,0,119000.0
43414000,4A,LAGUNA,4TH,MABITAC,2013,1,0,0,0.0
43414000,4A,LAGUNA,4TH,MABITAC,2014,1,0,0,350000.0
43414000,4A,LAGUNA,4TH,MABITAC,2015,0,0,0,0.0
43414000,4A,LAGUNA,4TH,MABITAC,2016,2,0,0,15000.0
43415000,4A,LAGUNA,4TH,MAGDALENA,2012,0,0,0,0.0
43415000,4A,LAGUNA,4TH,MAGDALENA,2013,1,0,0,1000000.0
43415000,4A,LAGUNA,4TH,MAGDALENA,2014,1,0,0,50000.0
43415000,4A,LAGUNA,4TH,MAGDALENA,2015,1,0,0,120000.0
43415000,4A,LAGUNA,4TH,MAGDALENA,2016,0,0,0,0.0
43416000,4A,LAGUNA,4TH,MAJAYJAY,2012,0,0,0,0.0
43416000,4A,LAGUNA,4TH,MAJAYJAY,2013,4,0,0,37000.0
43416000,4A,LAGUNA,4TH,MAJAYJAY,2014,0,0,0,0.0
43416000,4A,LAGUNA,4TH,MAJAYJAY,2015,0,0,0,0.0
43416000,4A,LAGUNA,4TH,MAJAYJAY,2016,1,0,0,500000.0
43417000,4A,LAGUNA,3RD,NAGCARLAN,2012,2,0,0,480500.0
43417000,4A,LAGUNA,3RD,NAGCARLAN,2013,15,0,0,370000.0
43417000,4A,LAGUNA,3RD,NAGCARLAN,2014,14,0,0,741000.0
43417000,4A,LAGUNA,3RD,NAGCARLAN,2015,9,0,0,729500.0
43417000,4A,LAGUNA,3RD,NAGCARLAN,2016,14,1,0,154500.0
43418000,4A,LAGUNA,4TH,PAETE,2012,2,0,0,165000.0
43418000,4A,LAGUNA,4TH,PAETE,2013,2,0,0,200000.0
43418000,4A,LAGUNA,4TH,PAETE,2014,4,0,0,850000.0
43418000,4A,LAGUNA,4TH,PAETE,2015,1,0,0,250000.0
43418000,4A,LAGUNA,4TH,PAETE,2016,3,0,0,2440000.0
43419000,4A,LAGUNA,4TH,PAGSANJAN,2012,2,0,0,4200000.0
43419000,4A,LAGUNA,4TH,PAGSANJAN,2013,2,0,0,400000.0
43419000,4A,LAGUNA,4TH,PAGSANJAN,2014,3,0,0,20000.0
43419000,4A,LAGUNA,4TH,PAGSANJAN,2015,4,0,0,212000.0
43419000,4A,LAGUNA,4TH,PAGSANJAN,2016,7,0,0,605000.0
43420000,4A,LAGUNA,4TH,PAKIL,2012,0,0,0,0.0
43420000,4A,LAGUNA,4TH,PAKIL,2013,1,0,0,1200000.0
43420000,4A,LAGUNA,4TH,PAKIL,2014,0,0,0,0.0
43420000,4A,LAGUNA,4TH,PAKIL,2015,0,0,0,0.0
43420000,4A,LAGUNA,4TH,PAKIL,2016,1,0,0,125000.0
43421000,4A,LAGUNA,4TH,PANGIL,2012,2,0,0,1175000.0
43421000,4A,LAGUNA,4TH,PANGIL,2013,2,0,0,100000.0
43421000,4A,LAGUNA,4TH,PANGIL,2014,0,0,0,0.0
43421000,4A,LAGUNA,4TH,PANGIL,2015,0,0,0,0.0
43421000,4A,LAGUNA,4TH,PANGIL,2016,0,0,0,0.0
43422000,4A,LAGUNA,4TH,PILA,2012,0,0,0,0.0
43422000,4A,LAGUNA,4TH,PILA,2013,3,0,0,2090000.0
43422000,4A,LAGUNA,4TH,PILA,2014,4,0,0,1060000.0
43422000,4A,LAGUNA,4TH,PILA,2015,2,0,0,500000.0
43422000,4A,LAGUNA,4TH,PILA,2016,5,0,0,122000.0
43423000,4A,LAGUNA,3RD,RIZAL,2012,0,0,0,0.0
43423000,4A,LAGUNA,3RD,RIZAL,2013,1,0,0,4000.0
43423000,4A,LAGUNA,3RD,RIZAL,2014,4,0,0,41000.0
43423000,4A,LAGUNA,3RD,RIZAL,2015,3,0,0,16500.0
43423000,4A,LAGUNA,3RD,RIZAL,2016,1,0,0,20000.0
43424000,4A,LAGUNA,3RD,SAN PABLO CITY,2012,23,0,0,1564000.0
43424000,4A,LAGUNA,3RD,SAN PABLO CITY,2013,26,3,0,6927300.0
43424000,4A,LAGUNA,3RD,SAN PABLO CITY,2014,47,3,0,6199400.0
43424000,4A,LAGUNA,3RD,SAN PABLO CITY,2015,29,0,0,593300.0
43424000,4A,LAGUNA,3RD,SAN PABLO CITY,2016,22,2,0,837300.0
43425000,4A,LAGUNA,1ST,SAN PEDRO CITY,2012,4,1,0,480000.0
43425000,4A,LAGUNA,1ST,SAN PEDRO CITY,2013,27,2,0,24790000.0
43425000,4A,LAGUNA,1ST,SAN PEDRO CITY,2014,41,1,0,2795000.0
43425000,4A,LAGUNA,1ST,SAN PEDRO CITY,2015,33,1,0,1604000.0
43425000,4A,LAGUNA,1ST,SAN PEDRO CITY,2016,29,0,2,3755000.0
43426000,4A,LAGUNA,4TH,SANTA CRUZ (CAPITAL),2012,5,0,0,4142000.0
43426000,4A,LAGUNA,4TH,SANTA CRUZ (CAPITAL),2013,5,1,0,1955000.0
43426000,4A,LAGUNA,4TH,SANTA CRUZ (CAPITAL),2014,6,0,0,937000.0
43426000,4A,LAGUNA,4TH,SANTA CRUZ (CAPITAL),2015,13,0,1,344000.0
43426000,4A,LAGUNA,4TH,SANTA CRUZ (CAPITAL),2016,9,0,0,1116000.0
43427000,4A,LAGUNA,4TH,SANTA MARIA,2012,2,0,0,410000.0
43427000,4A,LAGUNA,4TH,SANTA MARIA,2013,3,0,0,4570000.0
43427000,4A,LAGUNA,4TH,SANTA MARIA,2014,0,0,0,0.0
43427000,4A,LAGUNA,4TH,SANTA MARIA,2015,1,0,0,100000.0
43427000,4A,LAGUNA,4TH,SANTA MARIA,2016,1,0,0,30000.0
43428000,4A,LAGUNA,1ST,SANTA ROSA CITY,2012,24,1,0,5166500.0
43428000,4A,LAGUNA,1ST,SANTA ROSA CITY,2013,2,0,0,43000.0
43428000,4A,LAGUNA,1ST,SANTA ROSA CITY,2016,124,5,0,7683000.0
43429000,4A,LAGUNA,4TH,SINILOAN,2012,0,0,0,0.0
43429000,4A,LAGUNA,4TH,SINILOAN,2013,72,2,1,33842950.0
43429000,4A,LAGUNA,4TH,SINILOAN,2014,4,1,0,20000.0
43429000,4A,LAGUNA,4TH,SINILOAN,2015,4,1,0,850000.0
43429000,4A,LAGUNA,4TH,SINILOAN,2016,2,0,0,120000.0
43430000,4A,LAGUNA,3RD,VICTORIA,2012,0,0,0,0.0
43430000,4A,LAGUNA,3RD,VICTORIA,2013,2,0,0,15000.0
43430000,4A,LAGUNA,3RD,VICTORIA,2014,2,0,0,70000.0
43430000,4A,LAGUNA,3RD,VICTORIA,2015,2,0,0,70000.0
43430000,4A,LAGUNA,3RD,VICTORIA,2016,0,0,0,0.0
45601000,4A,QUEZON,3RD,AGDANGAN,2012,0,0,0,0.0
45601000,4A,QUEZON,3RD,AGDANGAN,2013,0,0,0,0.0
45601000,4A,QUEZON,3RD,AGDANGAN,2014,1,0,0,8000.0
45601000,4A,QUEZON,3RD,AGDANGAN,2015,0,0,0,0.0
